added_on,bathrooms,bedrooms,completion,furnishing,link,listing_id,listing_type,location,price,property_type,purpose,size_sqm,title
,2,1,,,https://www.dubizzle.com.om/en/ad/%D9%85%D8%B4%D8%B1%D9%88%D8%B9-%D9%85%D8%B1%D8%A8%D8%AD-%D8%B4%D9%82%D9%82-3-%D8%BA%D8%B1%D9%81-%D9%86%D9%88%D9%85-1-%D8%AA%D9%82%D8%B3%DB%8C%D8%B7-3-%D8%B3%D9%86%D9%88%D8%A7%D8%AA-%D8%B3%D8%B9%D8%B1-%D8%AE%D8%A7%D8%B5-%D9%84%D9%84%D9%85%D9%88%D8%A7%D8%B7%D9%86%DB%8C%D9%86-ID130286222.html,ID130286222.html,For Sale,"Al Maabilah, Muscat","OMR 74,350",,Sale,67 SQM,مشروع مربح | شقق 3 غرف نوم + 1 | تقسیط 3 سنوات | سعر خاص للمواطنین |
,3,2,,,https://www.dubizzle.com.om/en/ad/special-and-urgent-sale-apartment-3bhk-muscat-freehold-oman-ID130286239.html,ID130286239.html,For Sale,"Al Maabilah, Muscat","OMR 108,990",,Sale,109 SQM,Special and urgent sale |Apartment 3BHK| muscat | freehold | oman
,,,,,https://www.dubizzle.com.om/en/ad/%D8%A8%DB%8C%D8%B9-%D8%B9%D8%A7%D8%AC%D9%84-%D8%AA%D8%A7%D9%88%D9%86-%D9%87%D8%A7%D9%88%D8%B3-%D8%AA%D9%82%D8%B3%DB%8C%D8%B7%D9%85%D9%88%D8%AC-%D9%85%D8%B3%D9%82%D8%B7-urgent-sale-townhouseinstallmen-ID128513713.html,ID128513713.html,For Sale,"The Wave (Almouj), Muscat","OMR 280,000",,Sale,,بیع عاجل| تاون هاوس| تقسیط|موج مسقط |Urgent sale |townhouse|installmen
,5,5,,,https://www.dubizzle.com.om/en/ad/%D9%81%D9%84%D8%A9-%D9%82%DB%8C%D8%AF%D8%A7%D9%84%D8%A8%D9%86%D8%A7%D8%A1-%D9%84%D9%84%D8%A8%DB%8C%D8%B9%D8%AC%D8%B2%DB%8C%D8%B1%D8%A9-%D8%AC%D9%86%D8%A7%D9%86pre-sale-luxury-villa-in-muscat-mouj-ID129323499.html,ID129323499.html,For Sale,"The Wave (Almouj), Muscat","OMR 573,300",,Sale,545 SQM,فلة قیدالبناء للبیع/جزیرة جنانPre-sale luxury villa in Muscat Mouj
,6,6,,,https://www.dubizzle.com.om/en/ad/luxury-villas-freehold-moujmuscati-installments%D9%81%DB%8C%D9%84%D8%A7-%D8%AA%D9%82%D8%B3%DB%8C%D8%B7-3%D8%B3%D9%86%D9%88%D8%A7%D8%AA-ID128499253.html,ID128499253.html,For Sale,"The Wave (Almouj), Muscat","OMR 1,406,000",,Sale,933 SQM,Luxury villas |freehold | moujmuscatI Installments|فیلا | تقسیط 3سنوات
,3,2,,,https://www.dubizzle.com.om/en/ad/%D8%B4%D8%B1%D8%A7-%D8%B4%D9%82%D9%87-1-%D8%BA%D8%B1%D9%81%D8%A9-%D9%86%D9%88%D9%85-%D8%AA%D9%85%D9%84%DA%A9-%D8%AD%D8%B1-%D8%A7%D9%82%D8%A7%D9%85%D9%87-%D8%AF%D8%A7%D8%A6%D9%85%D8%A9-%D8%B9%D8%A7%D8%A6%D9%84%DB%8C%D8%A9-%D8%A7%D8%B3%D8%AA%D8%AB%D9%85%D8%A7%D8%B1-%D9%86%D8%A7%D8%AC%D8%AD-ID130292630.html,ID130292630.html,For Sale,"Muscat Hills, Muscat","OMR 67,000",,Sale,120 SQM,شرا شقه 1 غرفة نوم | تملک حر +اقامه دائمة عائلیة | استثمار ناجح |
,2,1,,,https://www.dubizzle.com.om/en/ad/serviced-2br-apartment-3-years-payment-plan-la-vie-residences-ID130210573.html,ID130210573.html,For Sale,"Muscat - Other, Muscat","OMR 162,191",,Sale,77 SQM,Serviced 2BR Apartment | 3 Years Payment Plan | La Vie Residences
,2,1,,,https://www.dubizzle.com.om/en/ad/spacious-serviced-2-br-3-years-payment-plan-la-vie-residences-ID130210558.html,ID130210558.html,For Sale,"Muscat - Other, Muscat","OMR 154,082",,Sale,77 SQM,Spacious Serviced 2 BR | 3 Years Payment Plan | La Vie Residences
,2,2,,,https://www.dubizzle.com.om/en/ad/spacious-3-bedroom-apartment-with-pool-community-views-for-sale-ID130288165.html,ID130288165.html,For Sale,"The Wave (Almouj), Muscat","OMR 195,000",,Sale,157.3 SQM,Spacious 3-Bedroom Apartment with Pool & Community Views — For Sale
,6,6,,,https://www.dubizzle.com.om/en/ad/experience-the-exceptional-at-jinan-island-direct-lake-view-villas-ID130286390.html,ID130286390.html,For Sale,"The Wave (Almouj), Muscat","OMR 1,500,000",,Sale,933 SQM,Experience the Exceptional at Jinan Island – Direct Lake View Villas
,5,5,,,https://www.dubizzle.com.om/en/ad/unveil-your-ideal-villa-at-jinan-island-amara-type-in-al-mouj-muscat-ID129698323.html,ID129698323.html,For Sale,"The Wave (Almouj), Muscat","OMR 600,000",,Sale,545 SQM,"*Unveil Your Ideal Villa at Jinan Island, Amara Type in Al Mouj Muscat"
,2,2,,,https://www.dubizzle.com.om/en/ad/%D8%A5%D8%B7%D9%84%D8%A7%D9%84%D8%A9-%D8%A8%D8%AD%D8%B1%D9%8A%D8%A9-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D9%85%D8%A7%D8%B1%D9%8A%D9%86%D8%A7-%D8%AE%D8%B7%D8%A9-%D8%AF%D9%81%D8%B9-3070-%D8%A7%D9%84%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D8%AF%D8%A7%D9%85%D8%A9-%D9%8A%D8%AA%D9%8A-ID130290293.html,ID130290293.html,For Sale,"Yiti, Muscat","OMR 84,620",,Sale,93 SQM,إطلالة بحرية على المارينا | خطة دفع 30/70 | المدينة المستدامة يتي
,3,2,,,https://www.dubizzle.com.om/en/ad/spacious-3brmaids-boulevard-view-2080-payment-plan-hay-alwafa-ID130206993.html,ID130206993.html,For Sale,"Sultan Haitham City, Muscat","OMR 122,012",,Sale,109 SQM,Spacious 3BR+Maids | Boulevard View | 20/80 Payment Plan | Hay Alwafa
,,,,,https://www.dubizzle.com.om/en/ad/biggest-duplex-layout-golf-view-payment-plan-st-regis-al-mouj-ID130206984.html,ID130206984.html,For Sale,"Muscat - Other, Muscat","OMR 1,236,432",,Sale,,Biggest Duplex Layout | Golf View | Payment Plan | St. Regis Al Mouj
,5,3,,,https://www.dubizzle.com.om/en/ad/luxurious-4br-duplex-pool-view-payment-plan-st-regis-al-mouj-ID130206979.html,ID130206979.html,For Sale,"Muscat - Other, Muscat","OMR 850,883",,Sale,282.89 SQM,Luxurious 4BR Duplex | Pool View | Payment Plan | St. Regis Al Mouj
,4,3,,,https://www.dubizzle.com.om/en/ad/biggest-3brmaids-in-st-regis-al-mouj-golf-view-easy-payment-plan-ID130206973.html,ID130206973.html,For Sale,"Muscat - Other, Muscat","OMR 612,794",,Sale,184 SQM,Biggest 3BR+Maids in St. Regis Al Mouj | Golf View | Easy Payment Plan
,4,3,,,https://www.dubizzle.com.om/en/ad/spacious-3br-maids-golf-course-view-st-regis-al-mouj-ID130206968.html,ID130206968.html,For Sale,"Muscat - Other, Muscat","OMR 610,690",,Sale,184 SQM,Spacious 3BR +Maids | Golf Course View | St. Regis Al Mouj
,5,3,,,https://www.dubizzle.com.om/en/ad/sea-view-flexible-payment-plan-fully-furnished-st-regis-al-mouj-ID130206965.html,ID130206965.html,For Sale,"Muscat - Other, Muscat","OMR 599,600",,Sale,282.89 SQM,Sea View | Flexible Payment Plan | Fully Furnished | St. Regis Al Mouj
,2,1,,,https://www.dubizzle.com.om/en/ad/sea-view-easy-payment-plan-20-down-payment-st-regis-al-mouj-ID130206957.html,ID130206957.html,For Sale,"Muscat - Other, Muscat","OMR 449,551",,Sale,144.5 SQM,Sea View | Easy Payment Plan | 20% Down Payment | St. Regis Al Mouj
,4,3,,,https://www.dubizzle.com.om/en/ad/golf-course-view-spacious-2br-in-st-regis-al-mouj-payment-plan-ID130206941.html,ID130206941.html,For Sale,"Muscat - Other, Muscat","OMR 442,750",,Sale,184 SQM,Golf Course View | Spacious 2BR in St. Regis Al Mouj | Payment Plan
,4,3,,,https://www.dubizzle.com.om/en/ad/pool-and-sea-view-spacious-layout-payment-plan-st-regis-al-mouj-ID130206931.html,ID130206931.html,For Sale,"Muscat - Other, Muscat","OMR 440,728",,Sale,184 SQM,Pool and Sea View | Spacious Layout | Payment Plan | St. Regis Al Mouj
,3,2,,,https://www.dubizzle.com.om/en/ad/2-bedrooms-apartment-for-sale-in-muscat-hills-ID129868103.html,ID129868103.html,For Sale,"Muscat Hills, Muscat","OMR 100,000",,Sale,120 SQM,2 Bedrooms Apartment for Sale in Muscat Hills
,6,5,,,https://www.dubizzle.com.om/en/ad/madinat-sultan-qaboos-luxurious-41-br-independent-villa-for-sale-ID130288041.html,ID130288041.html,For Sale,"Madinat As Sultan Qaboos, Muscat","OMR 429,000",,Sale,459 SQM,MADINAT SULTAN QABOOS | LUXURIOUS 4+1 BR INDEPENDENT VILLA FOR SALE
,7,5,,,https://www.dubizzle.com.om/en/ad/stunning-villa-for-sale-at-al-mouj-muscat-itc-project-ID129031682.html,ID129031682.html,For Sale,"The Wave (Almouj), Muscat","OMR 470,000",,Sale,502 SQM,"Stunning VILLA for SALE  at Al Mouj Muscat, ITC project"
,5,4,,,https://www.dubizzle.com.om/en/ad/6-br-maids-room-luxurious-villa-in-al-ansab-excellent-location-ID130488518.html,ID130488518.html,For Sale,"Ansab, Muscat","OMR 265,000",,Sale,580 SQM,6 BR + Maid's Room Luxurious Villa in Al Ansab – Excellent Location
,7,6,,,https://www.dubizzle.com.om/en/ad/amerat-modern-4-bedroom-villa-ID130487536.html,ID130487536.html,For Sale,"Al Amarat, Muscat","OMR 102,000",,Sale,650 SQM,AMERAT | MODERN 4 BEDROOM VILLA
,,,,,https://www.dubizzle.com.om/en/ad/%D8%A3%D8%B1%D8%B6-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%B3%D9%83%D9%86%D9%8A%D8%A9-%D8%A8%D9%88%D9%84%D8%A7%D9%8A%D8%A9-%D8%A8%D8%AF%D9%8A%D8%A9-%D8%A7%D9%84%D9%88%D8%A7%D8%B5%D9%84-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-96847-%D9%85%D8%AA%D8%B1-%D9%85%D8%B1%D8%A8%D8%B9-ID129795479.html,ID129795479.html,For Sale,"Bidiya, Al Sharqiya","OMR 20,000",,Sale,,أرض للبيع سكنية بولاية بدية / الواصل بمساحة 96847 متر مربع
,,,,,https://www.dubizzle.com.om/en/ad/%D8%A7%D8%B1%D8%B6-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%82%D8%B7%D8%B9%D8%AA%D9%8A%D9%86-%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D8%B3%D9%83%D9%86%D9%8A-%D8%AA%D8%AC%D8%A7%D8%B1%D9%8A-%D9%88%D8%A7%D9%84%D8%A7%D8%AE%D8%B1%D9%89-%D8%B3%D9%83%D9%86%D9%8A%D8%A9-%D8%A8%D9%88%D9%84%D8%A7%D9%8A%D8%A9-%D8%A7%D9%84%D9%82%D8%A7%D8%A8%D9%84-ID129795373.html,ID129795373.html,For Sale,"Al Qabil, Al Sharqiya","OMR 30,000",,Sale,,ارض للبيع قطعتين أراضي سكني تجاري والاخرى سكنية بولاية القابل
,2,2,,,https://www.dubizzle.com.om/en/ad/marina-view-furnished-2-bedroom-apartment-for-sale-in-jebel-sifah-ID130361516.html,ID130361516.html,For Sale,"Al Sifah, Muscat","OMR 110,000",,Sale,124 SQM,Marina View Furnished 2-Bedroom Apartment for Sale in Jebel Sifah
,3,2,,,https://www.dubizzle.com.om/en/ad/apartment-in-al-mouj-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D9%88%D8%AC-ID130477154.html,ID130477154.html,For Sale,"The Wave (Almouj), Muscat","OMR 110,000",,Sale,120 SQM,APARTMENT IN AL MOUJ للبيع في الموج
,6,4,,,https://www.dubizzle.com.om/en/ad/advs702-a-modern-and-well-designed-5-bhk-villa-for-sale-in-al-ansab-ID129453019.html,ID129453019.html,For Sale,"Ansab, Muscat","OMR 115,000",,Sale,341 SQM,ADVS702**  A Modern And Well Designed 5 BHK Villa For Sale in Al Ansab
,,,,,https://www.dubizzle.com.om/en/ad/%D8%A7%D8%B1%D8%B6-%D8%B3%D9%83%D9%86%D9%8A%D8%A9-%D9%83%D9%88%D8%B1%D9%86%D8%B1-%D9%81%D9%8A-%D9%85%D8%B1%D8%AA%D9%81%D8%B9%D8%A7%D8%AA-%D8%A7%D9%84%D8%B9%D8%A7%D9%85%D8%B1%D8%A7%D8%AA-%D8%A7%D9%84%D8%AB%D8%A7%D9%85%D9%86%D8%A9-ID130350197.html,ID130350197.html,For Sale,"Al Amarat, Muscat","OMR 29,000",,Sale,,ارض سكنية كورنر في مرتفعات العامرات الثامنة
,,,,,https://www.dubizzle.com.om/en/ad/%D8%A3%D8%B1%D8%B6-%D8%B3%D9%83%D9%86%D9%8A%D8%A9-%D9%81%D9%8A-%D9%85%D8%B1%D8%AA%D9%81%D8%B9%D8%A7%D8%AA-%D8%A7%D9%84%D8%B9%D8%A7%D9%85%D8%B1%D8%A7%D8%AA-%D8%A7%D9%84%D8%AB%D8%A7%D9%85%D9%86%D8%A9-ID130349812.html,ID130349812.html,For Sale,"Al Amarat, Muscat","OMR 26,000",,Sale,,أرض سكنية في مرتفعات العامرات الثامنة
,3,3,,,https://www.dubizzle.com.om/en/ad/sea-facing-4-br-spacious-stand-alone-villa-in-jebel-sifah-ID130006348.html,ID130006348.html,For Sale,"Al Sifah, Muscat","OMR 320,000",,Sale,"1,465 SQM",Sea Facing 4 br spacious stand alone villa in jebel sifah
,5,2,,,https://www.dubizzle.com.om/en/ad/%D8%A7%D8%B3%D8%AA%D8%B1%D8%A7%D8%AD%D8%A9-%D8%AC%D8%AF%D9%8A%D8%AF%D9%87-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A8%D8%B1%D9%83%D8%A7%D8%A1-%D8%A7%D8%A8%D9%88-%D8%A7%D9%84%D9%86%D8%AE%D9%8A%D9%84-rest-house-for-sale-in-barka-abu-ID130344478.html,ID130344478.html,For Sale,"Barka, Al Batinah","OMR 60,000",,Sale,135 SQM,استراحة جديده للبيع بركاء ابو النخيل Rest house for sale in Barka Abu
,7,6,,,https://www.dubizzle.com.om/en/ad/%D8%AA%D9%88%D9%8A%D9%86-%D9%81%D9%8A%D9%84%D8%A7-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%B9%D8%A7%D9%85%D8%B1%D8%A7%D8%AA-villa-for-sale-in-alamrat-ID130344187.html,ID130344187.html,For Sale,"Al Amarat, Muscat","OMR 63,000",,Sale,650 SQM,توين فيلا للبيع في العامرات villa for sale in Alamrat
,1,1,,,https://www.dubizzle.com.om/en/ad/apartment-for-sale-in-north-al-mawaleh-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D9%88%D8%A7%D9%84%D8%AD-ID130465807.html,ID130465807.html,For Sale,"Al Mawaleh, Muscat","OMR 37,000",,Sale,79 SQM,Apartment for Sale in North Al Mawaleh - شقة للبيع في الموالح
,3,2,,,https://www.dubizzle.com.om/en/ad/1-bed-apartment-for-sale-in-almouj-muscat-ID130348498.html,ID130348498.html,For Sale,"The Wave (Almouj), Muscat","OMR 100,000",,Sale,120 SQM,1 Bed Apartment For Sale In Almouj Muscat
,7,5,,,https://www.dubizzle.com.om/en/ad/%D8%A5%D8%B9%D9%84%D8%A7%D9%86-%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A%D9%84%D8%A7-%D8%B1%D8%A7%D9%82%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D8%B9%D8%A8%D9%8A%D9%84%D8%A9-%D8%A7%D9%84%D8%AC%D9%86%D9%88%D8%A8%D9%8A%D8%A9-%D8%A7%D9%84%D9%85%D8%B1%D8%AD%D9%84%D8%A9-%D8%A7%D9%84%D8%AB%D8%A7%D9%85%D9%86%D8%A9-ID129944457.html,ID129944457.html,For Sale,"Al Maabilah, Muscat","OMR 77,000",,Sale,365 SQM,إعلان بيع فيلا راقية في  المعبيلة الجنوبية، المرحلة الثامنة
,3,3,,,https://www.dubizzle.com.om/en/ad/for-sale-free-hold-studios-in-madinat-sultan-haythem-yenaier-ID130139220.html,ID130139220.html,For Sale,"Sultan Haitham City, Muscat","OMR 48,957",,Sale,167 SQM,For Sale Free Hold Studios in Madinat Sultan Haythem Yenaier
,2,2,,,https://www.dubizzle.com.om/en/ad/stunning-2-bhk-sea-view-apartment-in-jebel-sifah-for-sale-ID129927653.html,ID129927653.html,For Sale,"Barr Al Jissah, Muscat","OMR 115,000",,Sale,93 SQM,Stunning 2 BHK Sea View Apartment in Jebel Sifah for Sale!
,1,Studio,,,https://www.dubizzle.com.om/en/ad/for-sale-freehold-studio-and-1-bhk-in-opal-residence-muscat-hills-ID130451964.html,ID130451964.html,For Sale,"Muscat Hills, Muscat","OMR 45,000",,Sale,49 SQM,For Sale Freehold Studio and 1 Bhk In Opal Residence Muscat Hills
,3,2,,,https://www.dubizzle.com.om/en/ad/2bhk-apartment-in-aida-great-escape-2%D8%B4%D8%B1%D8%A7%D8%A1-%D8%B4%D9%82%D8%A9-%D8%B9%D8%A7%D9%8A%D8%AF%D8%A9-%D9%81%D9%82%D8%B7-5-%D8%AF%D9%81%D8%B9%D8%A9-%D8%A3%D9%88%D9%84%D9%89-ID130450194.html,ID130450194.html,For Sale,"Yiti, Muscat","OMR 140,000",,Sale,122 SQM,2BHK Apartment in AIDA |Great Escape 2–شراء شقة عايدة فقط 5٪ دفعة أولى
,2,2,,,https://www.dubizzle.com.om/en/ad/1bhk-appartment-in-aida-great-escape2-5-downpayment-%D8%B4%D8%B1%D8%A7%D8%A1-%D8%B4%D9%82%D8%A9-%D8%B9%D8%A7%D9%8A%D8%AF%D8%A9-ID130450171.html,ID130450171.html,For Sale,"Yiti, Muscat","OMR 90,000",,Sale,93 SQM,1BHK Appartment in Aida Great Escape2-- 5 % downpayment شراء شقة عايدة
,2,2,,,https://www.dubizzle.com.om/en/ad/2-bedroom-apartment-with-marina-view-ID129772542.html,ID129772542.html,For Sale,"The Wave (Almouj), Muscat","OMR 225,000",,Sale,157.3 SQM,2 Bedroom Apartment with Marina View
,5,3,,,https://www.dubizzle.com.om/en/ad/3-bedroom-villa-for-sale-in-muscat-bay-ID130008189.html,ID130008189.html,For Sale,"Yiti, Muscat","OMR 320,000",,Sale,252 SQM,3 Bedroom Villa for Sale in Muscat Bay
,,,,,https://www.dubizzle.com.om/en/ad/%D8%A7%D8%B1%D8%B6-%D8%B5%D9%86%D8%A7%D8%B9%D9%8A%D9%87-%D9%81%D9%8A-%D9%88%D9%84%D8%A7%D9%8A%D8%A9-%D8%A8%D8%B1%D9%83%D8%A7%D8%A1-ID129845574.html,ID129845574.html,For Sale,"Barka, Al Batinah","OMR 370,000",,Sale,,ارض صناعيه في ولاية بركاء
,3,2,,,https://www.dubizzle.com.om/en/ad/brand-new-2-bhk-for-sale-ghala-ID130021137.html,ID130021137.html,For Sale,"Ghala, Muscat","OMR 55,000",,Sale,102 SQM,BRAND NEW 2 BHK FOR SALE - GHALA !
,7,6,,,https://www.dubizzle.com.om/en/ad/dont-miss-this-stunning-zunairah-villa-for-sale-ID130293121.html,ID130293121.html,For Sale,"The Wave (Almouj), Muscat","OMR 2,000,000",,Sale,907 SQM,Don’t Miss This Stunning Zunairah Villa for Sale!
,,,,,https://www.dubizzle.com.om/en/ad/%D9%85%D9%83%D8%A7%D8%AA%D8%A8-%D9%82%D9%8A%D8%AF-%D8%A7%D9%84%D8%A7%D9%86%D8%B4%D8%A7%D8%A1-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A7%D9%84%D8%AE%D9%88%D8%B6-off-plan-offices-for-sale-ID130324787.html,ID130324787.html,For Sale,"Al Maabilah, Muscat","OMR 25,000",,Sale,,مكاتب قيد الانشاء للبيع - الخوض| Off plan offices for sale
,3,3,,,https://www.dubizzle.com.om/en/ad/three-bedroom-apartment-marsa-one-al-mouj-muscat-sama039-ID130437599.html,ID130437599.html,For Sale,"The Wave (Almouj), Muscat","OMR 320,000",,Sale,195 SQM,"Three bedroom apartment, Marsa One, Al Mouj Muscat - SAMA039"
,6,6,,,https://www.dubizzle.com.om/en/ad/villa-for-sale-near-sultan-qaboos-university-al-khood-ID103008768.html,ID103008768.html,For Sale,"Al Khoud, Muscat","OMR 120,000",,Sale,450 SQM,Villa for Sale near Sultan Qaboos university Al Khood
,3,2,,,https://www.dubizzle.com.om/en/ad/3-bhk-flat-for-sale-in-al-khuwair-jasmine-complex-ID129900110.html,ID129900110.html,For Sale,"Al Khuwair, Muscat","OMR 95,000",,Sale,"1,500 SQM",3 BHK flat for sale in Al Khuwair (Jasmine Complex )
,2,1,,,https://www.dubizzle.com.om/en/ad/1-bedroom-apartment-for-sale-in-juman-one-almouj-ID130013421.html,ID130013421.html,For Sale,"The Wave (Almouj), Muscat","OMR 125,000",,Sale,111 SQM,1 Bedroom Apartment For Sale in Juman One Almouj.
,6,6,,,https://www.dubizzle.com.om/en/ad/villa-for-sale-ID130314419.html,ID130314419.html,For Sale,"Al Khoud, Muscat","OMR 85,000",,Sale,450 SQM,Villa For Sale
,7,5,,,https://www.dubizzle.com.om/en/ad/three-bedroom-villa-ghadeer-courtyard-al-mouj-rama037-ID130428382.html,ID130428382.html,For Sale,"The Wave (Almouj), Muscat","OMR 315,000",,Sale,502 SQM,"Three bedroom villa, Ghadeer Courtyard, Al Mouj - RAMA037"
,2,1,,,https://www.dubizzle.com.om/en/ad/marina-view-1br-in-azura-beach-omr-106k-ID130427452.html,ID130427452.html,For Sale,"The Wave (Almouj), Muscat","OMR 106,000",,Sale,111 SQM,Marina View – 1BR in Azura Beach | OMR 106K
,5,5,,,https://www.dubizzle.com.om/en/ad/twin-villa-for-sale-in-bosher-ref-143ta-ID128041514.html,ID128041514.html,For Sale,"Bosher, Muscat","OMR 130,000",,Sale,460 SQM,Twin-villa for Sale in Bosher| REF 143TA
,2,1,,,https://www.dubizzle.com.om/en/ad/%D8%B4%D9%82%D8%A9-%D8%AA%D9%85%D9%84%D9%83-%D8%AD%D8%B1-%D8%A5%D9%82%D8%A7%D9%85%D8%A9-%D8%AF%D8%A7%D8%A6%D9%85%D8%A9-%D9%84%D8%AC%D9%85%D9%8A%D8%B9-%D8%A7%D9%84%D8%AC%D9%86%D8%B3%D9%8A%D8%A7%D8%AA-%D8%A7%D8%B3%D8%AA%D8%AB%D9%85%D8%A7%D8%B1-%D9%85%D8%AB%D8%A7%D9%84%D9%8A-%D9%88%D8%B9%D8%A7%D8%A6%D8%AF-%D9%85%D8%B6%D9%85%D9%88%D9%86-ID129999718.html,ID129999718.html,For Sale,"The Wave (Almouj), Muscat","OMR 144,900",,Sale,111 SQM,شقة| تملك حر | إقامة دائمة لجميع الجنسيات| استثمار مثالي وعائد مضمون
,2,2,,,https://www.dubizzle.com.om/en/ad/%D8%A7%D9%88%D8%B3%D8%B9-%D8%B4%D9%82%D8%A9-%D9%81%DB%8C-%D9%85%D8%B4%D8%B1%D9%88%D8%B9-%D8%AC%D9%88%D9%84%D9%81-%D9%84%DB%8C%D9%86%DA%A9%D8%B3-%D8%A7%D8%B7%D9%84%D8%A7%D9%84%D8%A9-%D8%A7%D9%84%D9%85%D9%84%D8%B9%D8%A8-%D8%AC%D9%88%D9%84%D9%81-%D9%88-%D8%A7%D9%84%D8%A8%D8%AD%DB%8C%D8%B1%D8%A9-%D8%AA%D9%82%D8%B3%DB%8C%D8%B7-ID129999703.html,ID129999703.html,For Sale,"The Wave (Almouj), Muscat","OMR 185,000",,Sale,142 SQM,اوسع شقة فی مشروع جولف لینکس | اطلالة الملعب جولف و البحیرة | تقسیط
,2,2,,,https://www.dubizzle.com.om/en/ad/apartment-for-sale-in-ghala-heights-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D9%85%D8%B1%D8%AA%D9%81%D8%B9%D8%A7%D8%AA-%D8%BA%D9%84%D8%A7-ID130303882.html,ID130303882.html,For Sale,"Ghala, Muscat","OMR 38,000",,Sale,90 SQM,Apartment for Sale in Ghala Heights - شقة للبيع في مرتفعات غلا
,,,,,https://www.dubizzle.com.om/en/ad/%D8%A3%D8%B1%D8%B6-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D8%B9%D8%A8%D9%8A%D9%84%D8%A9-ID130417570.html,ID130417570.html,For Sale,"Al Maabilah, Muscat","OMR 65,000",,Sale,,أرض للبيع في المعبيلة
,4,3,,,https://www.dubizzle.com.om/en/ad/oceana-villa-aida-sea-and-golf-view-independent-villa-ID129996047.html,ID129996047.html,For Sale,"Yiti, Muscat","OMR 650,000",,Sale,769 SQM,Oceana villa AIDA Sea and golf view independent villa
,9,9,,,https://www.dubizzle.com.om/en/ad/sr-mb-52-villa-for-sale-in-al-mawaleh-ID130298043.html,ID130298043.html,For Sale,"Al Mawaleh, Muscat","OMR 160,000",,Sale,603 SQM,"""SR-MB- 52  Villa for Sale in Al Mawaleh"
,,,,,https://www.dubizzle.com.om/en/ad/%D9%81%D8%B1%D8%B5%D9%87-%D8%B3%D9%83%D9%86%D9%8A-%D8%AA%D8%AC%D8%A7%D8%B1%D9%8A-%D9%85%D9%88%D9%82%D8%B9-%D9%85%D9%85%D8%AA%D8%A7%D8%B2-%D8%B9-%D8%A7%D9%84%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%B9%D8%A7%D9%85%D9%84-ID130410091.html,ID130410091.html,For Sale,"Wadi Al Ma'awal, Al Batinah","OMR 85,000",,Sale,,فرصه سكني تجاري موقع ممتاز ع الشارع العامل
,7,5,,,https://www.dubizzle.com.om/en/ad/villa-for-sale-in-muscat-hills-luxurious-ID130409351.html,ID130409351.html,For Sale,"Muscat Hills, Muscat","OMR 365,000",,Sale,502 SQM,Villa for Sale in Muscat Hills - Luxurious
,3,2,,,https://www.dubizzle.com.om/en/ad/free-hold-brand-new-fully-furnished-2bhk-front-view-in-muscat-hills-ID130191585.html,ID130191585.html,For Sale,"Muscat Hills, Muscat","OMR 88,500",,Sale,120 SQM,FREE HOLD!! Brand New Fully Furnished 2BHK Front View in Muscat Hills
,2,2,,,https://www.dubizzle.com.om/en/ad/free-hold-own-your-apartment-with-a-sea-view-in-aida-yiti-ID129792560.html,ID129792560.html,For Sale,"Yiti, Muscat","OMR 85,000",,Sale,93 SQM,"Free Hold!! ""Own Your Apartment with A Sea View in AIDA, Yiti"
,4,3,,,https://www.dubizzle.com.om/en/ad/villa-for-sale-3br-sea-cliff-view-trump-cliff-villa-aida-ID130300155.html,ID130300155.html,For Sale,"Yiti, Muscat","OMR 455,000",,Sale,769 SQM,Villa for Sale 3BR | Sea & Cliff View | Trump Cliff Villa | AIDA
,4,3,,,https://www.dubizzle.com.om/en/ad/3-br-villa-in-trump-hotel-yiti-freehold-for-all-nationality-ID129446586.html,ID129446586.html,For Sale,"Yiti, Muscat","OMR 385,380",,Sale,769 SQM,3 BR Villa in Trump Hotel Yiti Freehold for All Nationality
